Designator,Pin,PinName,Net,Category,Description
U62,1,,DSG,IC/模块,BQ76930 bqMAXIMO：用于 5/10/15 系列锂离子和磷酸盐电池的 μC 控制 AFE 系列
U62,2,,CHG,IC/模块,BQ76930 bqMAXIMO：用于 5/10/15 系列锂离子和磷酸盐电池的 μC 控制 AFE 系列
U62,3,,GND,IC/模块,BQ76930 bqMAXIMO：用于 5/10/15 系列锂离子和磷酸盐电池的 μC 控制 AFE 系列
U62,4,,SDA,IC/模块,BQ76930 bqMAXIMO：用于 5/10/15 系列锂离子和磷酸盐电池的 μC 控制 AFE 系列
U62,5,,SCL,IC/模块,BQ76930 bqMAXIMO：用于 5/10/15 系列锂离子和磷酸盐电池的 μC 控制 AFE 系列
U62,6,,TS1,IC/模块,BQ76930 bqMAXIMO：用于 5/10/15 系列锂离子和磷酸盐电池的 μC 控制 AFE 系列
U62,7,,CAP1,IC/模块,BQ76930 bqMAXIMO：用于 5/10/15 系列锂离子和磷酸盐电池的 μC 控制 AFE 系列
U62,8,,REGOUT,IC/模块,BQ76930 bqMAXIMO：用于 5/10/15 系列锂离子和磷酸盐电池的 μC 控制 AFE 系列
U62,9,,REGSRC,IC/模块,BQ76930 bqMAXIMO：用于 5/10/15 系列锂离子和磷酸盐电池的 μC 控制 AFE 系列
U62,10,,VC5X,IC/模块,BQ76930 bqMAXIMO：用于 5/10/15 系列锂离子和磷酸盐电池的 μC 控制 AFE 系列
U62,11,,CAP2,IC/模块,BQ76930 bqMAXIMO：用于 5/10/15 系列锂离子和磷酸盐电池的 μC 控制 AFE 系列
U62,12,,CAP2,IC/模块,BQ76930 bqMAXIMO：用于 5/10/15 系列锂离子和磷酸盐电池的 μC 控制 AFE 系列
U62,13,,TS2,IC/模块,BQ76930 bqMAXIMO：用于 5/10/15 系列锂离子和磷酸盐电池的 μC 控制 AFE 系列
U62,14,,CAP2,IC/模块,BQ76930 bqMAXIMO：用于 5/10/15 系列锂离子和磷酸盐电池的 μC 控制 AFE 系列
U62,15,,7963_BAT,IC/模块,BQ76930 bqMAXIMO：用于 5/10/15 系列锂离子和磷酸盐电池的 μC 控制 AFE 系列
U62,16,,$5N29383,IC/模块,BQ76930 bqMAXIMO：用于 5/10/15 系列锂离子和磷酸盐电池的 μC 控制 AFE 系列
U62,17,,$5N52951,IC/模块,BQ76930 bqMAXIMO：用于 5/10/15 系列锂离子和磷酸盐电池的 μC 控制 AFE 系列
U62,18,,$5N52951,IC/模块,BQ76930 bqMAXIMO：用于 5/10/15 系列锂离子和磷酸盐电池的 μC 控制 AFE 系列
U62,19,,$5N52951,IC/模块,BQ76930 bqMAXIMO：用于 5/10/15 系列锂离子和磷酸盐电池的 μC 控制 AFE 系列
U62,20,,$5N52981,IC/模块,BQ76930 bqMAXIMO：用于 5/10/15 系列锂离子和磷酸盐电池的 μC 控制 AFE 系列
U62,21,,$5N53929,IC/模块,BQ76930 bqMAXIMO：用于 5/10/15 系列锂离子和磷酸盐电池的 μC 控制 AFE 系列
U62,22,,$5N47728,IC/模块,BQ76930 bqMAXIMO：用于 5/10/15 系列锂离子和磷酸盐电池的 μC 控制 AFE 系列
U62,23,,$5N49689,IC/模块,BQ76930 bqMAXIMO：用于 5/10/15 系列锂离子和磷酸盐电池的 μC 控制 AFE 系列
U62,24,,$5N49689,IC/模块,BQ76930 bqMAXIMO：用于 5/10/15 系列锂离子和磷酸盐电池的 μC 控制 AFE 系列
U62,25,,$5N49689,IC/模块,BQ76930 bqMAXIMO：用于 5/10/15 系列锂离子和磷酸盐电池的 μC 控制 AFE 系列
U62,26,,$5N52545,IC/模块,BQ76930 bqMAXIMO：用于 5/10/15 系列锂离子和磷酸盐电池的 μC 控制 AFE 系列
U62,27,,$5N22611,IC/模块,BQ76930 bqMAXIMO：用于 5/10/15 系列锂离子和磷酸盐电池的 μC 控制 AFE 系列
U62,28,,SRP,IC/模块,BQ76930 bqMAXIMO：用于 5/10/15 系列锂离子和磷酸盐电池的 μC 控制 AFE 系列
U62,29,,SRN,IC/模块,BQ76930 bqMAXIMO：用于 5/10/15 系列锂离子和磷酸盐电池的 μC 控制 AFE 系列
U62,30,,ALERT,IC/模块,BQ76930 bqMAXIMO：用于 5/10/15 系列锂离子和磷酸盐电池的 μC 控制 AFE 系列
Q16,1,,$5N28905,三极管,类型:1个N沟道;漏源电压(Vdss):30V;连续漏极电流(Id):4A;导通电阻(RDS(on)@Vgs,Id):110mΩ@2.5V,2A;功率(Pd):1.2W;阈值电压(Vgs(th)@Id):600mV@250uA;
Q16,2,,CELL4,三极管,类型:1个N沟道;漏源电压(Vdss):30V;连续漏极电流(Id):4A;导通电阻(RDS(on)@Vgs,Id):110mΩ@2.5V,2A;功率(Pd):1.2W;阈值电压(Vgs(th)@Id):600mV@250uA;
Q16,3,,$5N28904,三极管,类型:1个N沟道;漏源电压(Vdss):30V;连续漏极电流(Id):4A;导通电阻(RDS(on)@Vgs,Id):110mΩ@2.5V,2A;功率(Pd):1.2W;阈值电压(Vgs(th)@Id):600mV@250uA;
D18,1,,$5N28905,二极管,二极管配置:独立式;正向压降(Vf):1.25V@150mA;直流反向耐压(Vr):100V;整流电流:150mA;反向恢复时间(trr):4ns;
D18,2,,CELL4,二极管,二极管配置:独立式;正向压降(Vf):1.25V@150mA;直流反向耐压(Vr):100V;整流电流:150mA;反向恢复时间(trr):4ns;
D19,1,,$5N28905,二极管,极性:单向;反向截止电压(Vrwm):5V;钳位电压:9.2V;峰值脉冲电流(Ipp):21.7A@10/1000us;峰值脉冲功率(Ppp):200W@10/1000us;击穿电压:7V;
D19,2,,CELL4,二极管,极性:单向;反向截止电压(Vrwm):5V;钳位电压:9.2V;峰值脉冲电流(Ipp):21.7A@10/1000us;峰值脉冲功率(Ppp):200W@10/1000us;击穿电压:7V;
R241,1,,$5N28905,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
R241,2,,$5N52981,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
R244,1,,CELL5,电阻,电阻类型:厚膜电阻;阻值:1kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
R244,2,,$5N52951,电阻,电阻类型:厚膜电阻;阻值:1kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
R245,1,,GND,电阻,电阻类型:厚膜电阻;阻值:499kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
R245,2,,ALERT,电阻,电阻类型:厚膜电阻;阻值:499kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
C176,1,,GND,电容,容值:470pF;精度:±1%;额定电压:50V;材质(温度系数):NP0;
C176,2,,ALERT,电容,容值:470pF;精度:±1%;额定电压:50V;材质(温度系数):NP0;
R246,1,,CELL5,电阻,电阻类型:厚膜电阻;阻值:28.7Ω;精度:±1%;功率:750mW;最大工作电压:300V;温度系数:±100ppm/℃;
R246,2,,$5N28904,电阻,电阻类型:厚膜电阻;阻值:28.7Ω;精度:±1%;功率:750mW;最大工作电压:300V;温度系数:±100ppm/℃;
R247,1,,CELL4,电阻,电阻类型:厚膜电阻;阻值:28.7Ω;精度:±1%;功率:750mW;最大工作电压:300V;温度系数:±100ppm/℃;
R247,2,,$5N19863,电阻,电阻类型:厚膜电阻;阻值:28.7Ω;精度:±1%;功率:750mW;最大工作电压:300V;温度系数:±100ppm/℃;
R248,1,,CELL3,电阻,电阻类型:厚膜电阻;阻值:28.7Ω;精度:±1%;功率:750mW;最大工作电压:300V;温度系数:±100ppm/℃;
R248,2,,$5N20223,电阻,电阻类型:厚膜电阻;阻值:28.7Ω;精度:±1%;功率:750mW;最大工作电压:300V;温度系数:±100ppm/℃;
R250,1,,CELL2,电阻,电阻类型:厚膜电阻;阻值:28.7Ω;精度:±1%;功率:750mW;最大工作电压:300V;温度系数:±100ppm/℃;
R250,2,,$5N22199,电阻,电阻类型:厚膜电阻;阻值:28.7Ω;精度:±1%;功率:750mW;最大工作电压:300V;温度系数:±100ppm/℃;
R251,1,,CELL1,电阻,电阻类型:厚膜电阻;阻值:28.7Ω;精度:±1%;功率:750mW;最大工作电压:300V;温度系数:±100ppm/℃;
R251,2,,$5N22565,电阻,电阻类型:厚膜电阻;阻值:28.7Ω;精度:±1%;功率:750mW;最大工作电压:300V;温度系数:±100ppm/℃;
D21,1,,VC5X,二极管,二极管配置:独立式;正向压降(Vf):1.25V@150mA;直流反向耐压(Vr):100V;整流电流:150mA;反向恢复时间(trr):4ns;
D21,2,,$5N47728,二极管,二极管配置:独立式;正向压降(Vf):1.25V@150mA;直流反向耐压(Vr):100V;整流电流:150mA;反向恢复时间(trr):4ns;
C177,1,,VC5X,电容,容值:1uF;精度:±10%;额定电压:50V;材质(温度系数):X5R;
C177,2,,CAP2,电容,容值:1uF;精度:±10%;额定电压:50V;材质(温度系数):X5R;
C178,1,,VC5X,电容,容值:4.7nF;精度:±5%;额定电压:50V;材质(温度系数):C0G;
C178,2,,TS2,电容,容值:4.7nF;精度:±5%;额定电压:50V;材质(温度系数):C0G;
C179,1,,GND,电容,容值:1uF;精度:±10%;额定电压:50V;材质(温度系数):X5R;
C179,2,,CAP1,电容,容值:1uF;精度:±10%;额定电压:50V;材质(温度系数):X5R;
C180,1,,GND,电容,容值:4.7nF;精度:±5%;额定电压:50V;材质(温度系数):C0G;
C180,2,,TS1,电容,容值:4.7nF;精度:±5%;额定电压:50V;材质(温度系数):C0G;
C181,1,,GND,电容,容值:4.7uF;精度:±10%;额定电压:25V;材质(温度系数):X5R;
C181,2,,REGOUT,电容,容值:4.7uF;精度:±10%;额定电压:25V;材质(温度系数):X5R;
R255,1,,$5N32885,电阻,电阻类型:厚膜电阻;阻值:1kΩ;精度:±5%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
R255,2,,REGOUT,电阻,电阻类型:厚膜电阻;阻值:1kΩ;精度:±5%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
LED1,1,,GND,其他,发光颜色:翠绿色;正向电压(VF):3V;功率:80mW;正向电流:25mA;主波长:516nm~531nm;透镜颜色:无色透明透镜;色温:-;发光强度:249mcd;发光角度:120°;载带方式:正贴;工作温度:-30℃~+85℃;
LED1,2,,$5N32885,其他,发光颜色:翠绿色;正向电压(VF):3V;功率:80mW;正向电流:25mA;主波长:516nm~531nm;透镜颜色:无色透明透镜;色温:-;发光强度:249mcd;发光角度:120°;载带方式:正贴;工作温度:-30℃~+85℃;
D23,1,,TS1,二极管,二极管配置:独立式;正向压降(Vf):1.25V@150mA;直流反向耐压(Vr):100V;整流电流:150mA;反向恢复时间(trr):4ns;
D23,2,,$5N33073,二极管,二极管配置:独立式;正向压降(Vf):1.25V@150mA;直流反向耐压(Vr):100V;整流电流:150mA;反向恢复时间(trr):4ns;
R258,1,,WAKEUP,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
R258,2,,$5N33073,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
Q17,1,,$5N33392,三极管,类型:1个N沟道;漏源电压(Vdss):60V;连续漏极电流(Id):115mA;导通电阻(RDS(on)@Vgs,Id):5Ω@10V;功率(Pd):225mW;阈值电压(Vgs(th)@Id):2.5V@250uA;
Q17,2,,REGSRC,三极管,类型:1个N沟道;漏源电压(Vdss):60V;连续漏极电流(Id):115mA;导通电阻(RDS(on)@Vgs,Id):5Ω@10V;功率(Pd):225mW;阈值电压(Vgs(th)@Id):2.5V@250uA;
Q17,3,,$5N33294,三极管,类型:1个N沟道;漏源电压(Vdss):60V;连续漏极电流(Id):115mA;导通电阻(RDS(on)@Vgs,Id):5Ω@10V;功率(Pd):225mW;阈值电压(Vgs(th)@Id):2.5V@250uA;
C191,1,,GND,电容,容值:1uF;精度:±10%;额定电压:10V;材质(温度系数):X5R;
C191,2,,REGSRC,电容,容值:1uF;精度:±10%;额定电压:10V;材质(温度系数):X5R;
C192,1,,GND,电容,容值:1uF;精度:±10%;额定电压:10V;材质(温度系数):X5R;
C192,2,,$5N33294,电容,容值:1uF;精度:±10%;额定电压:10V;材质(温度系数):X5R;
R263,1,,VC5X,电阻,电阻类型:厚膜电阻;阻值:100kΩ;精度:±1%;功率:62.5mW;最大工作电压:50V;温度系数:±100ppm/℃;
R263,2,,$5N33392,电阻,电阻类型:厚膜电阻;阻值:100kΩ;精度:±1%;功率:62.5mW;最大工作电压:50V;温度系数:±100ppm/℃;
C193,1,,GND,电容,容值:10uF;精度:±10%;额定电压:10V;材质(温度系数):X5R;
C193,2,,VC5X,电容,容值:10uF;精度:±10%;额定电压:10V;材质(温度系数):X5R;
C194,1,,VC5X,电容,容值:10uF;精度:±10%;额定电压:10V;材质(温度系数):X5R;
C194,2,,7963_BAT,电容,容值:10uF;精度:±10%;额定电压:10V;材质(温度系数):X5R;
R264,1,,$5N33294,电阻,电阻类型:厚膜电阻;阻值:100Ω;精度:±1%;功率:62.5mW;最大工作电压:50V;温度系数:±200ppm/℃;
R264,2,,$5N33711,电阻,电阻类型:厚膜电阻;阻值:100Ω;精度:±1%;功率:62.5mW;最大工作电压:50V;温度系数:±200ppm/℃;
D34,1,,$5N33711,二极管,二极管配置:独立式;正向压降(Vf):1.25V@150mA;直流反向耐压(Vr):100V;整流电流:150mA;反向恢复时间(trr):4ns;
D34,2,,CELL6,二极管,二极管配置:独立式;正向压降(Vf):1.25V@150mA;直流反向耐压(Vr):100V;整流电流:150mA;反向恢复时间(trr):4ns;
R265,1,,$5N33711,电阻,电阻类型:厚膜电阻;阻值:100kΩ;精度:±1%;功率:62.5mW;最大工作电压:50V;温度系数:±100ppm/℃;
R265,2,,CELL6,电阻,电阻类型:厚膜电阻;阻值:100kΩ;精度:±1%;功率:62.5mW;最大工作电压:50V;温度系数:±100ppm/℃;
R266,1,,7963_BAT,电阻,电阻类型:厚膜电阻;阻值:1kΩ;精度:±5%;功率:62.5mW;最大工作电压:50V;温度系数:±100ppm/℃;
R266,2,,CELL6,电阻,电阻类型:厚膜电阻;阻值:1kΩ;精度:±5%;功率:62.5mW;最大工作电压:50V;温度系数:±100ppm/℃;
C225,1,,$5N52981,电容,容值:220nF;精度:±10%;额定电压:50V;材质(温度系数):X7R;
C225,2,,$5N52951,电容,容值:220nF;精度:±10%;额定电压:50V;材质(温度系数):X7R;
R331,1,,CELL3,电阻,电阻类型:厚膜电阻;阻值:1kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
R331,2,,$5N53929,电阻,电阻类型:厚膜电阻;阻值:1kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
Q27,1,,$5N50124,三极管,类型:1个N沟道;漏源电压(Vdss):30V;连续漏极电流(Id):4A;导通电阻(RDS(on)@Vgs,Id):110mΩ@2.5V,2A;功率(Pd):1.2W;阈值电压(Vgs(th)@Id):600mV@250uA;
Q27,2,,CELL5,三极管,类型:1个N沟道;漏源电压(Vdss):30V;连续漏极电流(Id):4A;导通电阻(RDS(on)@Vgs,Id):110mΩ@2.5V,2A;功率(Pd):1.2W;阈值电压(Vgs(th)@Id):600mV@250uA;
Q27,3,,$5N50031,三极管,类型:1个N沟道;漏源电压(Vdss):30V;连续漏极电流(Id):4A;导通电阻(RDS(on)@Vgs,Id):110mΩ@2.5V,2A;功率(Pd):1.2W;阈值电压(Vgs(th)@Id):600mV@250uA;
D35,1,,$5N50124,二极管,二极管配置:独立式;正向压降(Vf):1.25V@150mA;直流反向耐压(Vr):100V;整流电流:150mA;反向恢复时间(trr):4ns;
D35,2,,CELL5,二极管,二极管配置:独立式;正向压降(Vf):1.25V@150mA;直流反向耐压(Vr):100V;整流电流:150mA;反向恢复时间(trr):4ns;
R332,1,,$5N50124,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
R332,2,,$5N52951,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
R333,1,,CELL6,电阻,电阻类型:厚膜电阻;阻值:1kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
R333,2,,$5N29383,电阻,电阻类型:厚膜电阻;阻值:1kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
R334,1,,CELL6,电阻,电阻类型:厚膜电阻;阻值:28.7Ω;精度:±1%;功率:750mW;最大工作电压:300V;温度系数:±100ppm/℃;
R334,2,,$5N50031,电阻,电阻类型:厚膜电阻;阻值:28.7Ω;精度:±1%;功率:750mW;最大工作电压:300V;温度系数:±100ppm/℃;
C226,1,,$5N52951,电容,容值:220nF;精度:±10%;额定电压:50V;材质(温度系数):X7R;
C226,2,,$5N29383,电容,容值:220nF;精度:±10%;额定电压:50V;材质(温度系数):X7R;
D36,1,,$5N50124,二极管,极性:单向;反向截止电压(Vrwm):5V;钳位电压:9.2V;峰值脉冲电流(Ipp):21.7A@10/1000us;峰值脉冲功率(Ppp):200W@10/1000us;击穿电压:7V;
D36,2,,CELL5,二极管,极性:单向;反向截止电压(Vrwm):5V;钳位电压:9.2V;峰值脉冲电流(Ipp):21.7A@10/1000us;峰值脉冲功率(Ppp):200W@10/1000us;击穿电压:7V;
D37,1,,7963_BAT,二极管,二极管配置:独立式;正向压降(Vf):1.25V@150mA;直流反向耐压(Vr):100V;整流电流:150mA;反向恢复时间(trr):4ns;
D37,2,,$5N29383,二极管,二极管配置:独立式;正向压降(Vf):1.25V@150mA;直流反向耐压(Vr):100V;整流电流:150mA;反向恢复时间(trr):4ns;
C228,1,,$5N22611,电容,容值:220nF;精度:±10%;额定电压:50V;材质(温度系数):X7R;
C228,2,,$5N52545,电容,容值:220nF;精度:±10%;额定电压:50V;材质(温度系数):X7R;
C229,1,,GND,电容,容值:220nF;精度:±10%;额定电压:50V;材质(温度系数):X7R;
C229,2,,$5N22611,电容,容值:220nF;精度:±10%;额定电压:50V;材质(温度系数):X7R;
C230,1,,$5N54020,电容,容值:220nF;精度:±10%;额定电压:50V;材质(温度系数):X7R;
C230,2,,$5N52981,电容,容值:220nF;精度:±10%;额定电压:50V;材质(温度系数):X7R;
CN17,1,,TS2,连接器,插针结构:1x2P;间距:2.5mm;安装方式:直插;参考系列:XH;总PIN数:2P;排数:1;每排PIN数:2;行距:-;额定电流:2A;触头材质:黄铜;触头镀层:锡;工作温度:-25℃~+85℃;
CN17,2,,VC5X,连接器,插针结构:1x2P;间距:2.5mm;安装方式:直插;参考系列:XH;总PIN数:2P;排数:1;每排PIN数:2;行距:-;额定电流:2A;触头材质:黄铜;触头镀层:锡;工作温度:-25℃~+85℃;
CN18,1,,TS1,连接器,插针结构:1x2P;间距:2.5mm;安装方式:直插;参考系列:XH;总PIN数:2P;排数:1;每排PIN数:2;行距:-;额定电流:2A;触头材质:黄铜;触头镀层:锡;工作温度:-25℃~+85℃;
CN18,2,,GND,连接器,插针结构:1x2P;间距:2.5mm;安装方式:直插;参考系列:XH;总PIN数:2P;排数:1;每排PIN数:2;行距:-;额定电流:2A;触头材质:黄铜;触头镀层:锡;工作温度:-25℃~+85℃;
CN3,1,,CELL0,连接器,插针结构:1x7P;间距:2.5mm;安装方式:弯插;参考系列:XH;总PIN数:7P;排数:1;每排PIN数:7;额定电流:3A;触头材质:黄铜;触头镀层:锡;工作温度:-25℃~+85℃;
CN3,2,,CELL1,连接器,插针结构:1x7P;间距:2.5mm;安装方式:弯插;参考系列:XH;总PIN数:7P;排数:1;每排PIN数:7;额定电流:3A;触头材质:黄铜;触头镀层:锡;工作温度:-25℃~+85℃;
CN3,3,,CELL2,连接器,插针结构:1x7P;间距:2.5mm;安装方式:弯插;参考系列:XH;总PIN数:7P;排数:1;每排PIN数:7;额定电流:3A;触头材质:黄铜;触头镀层:锡;工作温度:-25℃~+85℃;
CN3,4,,CELL3,连接器,插针结构:1x7P;间距:2.5mm;安装方式:弯插;参考系列:XH;总PIN数:7P;排数:1;每排PIN数:7;额定电流:3A;触头材质:黄铜;触头镀层:锡;工作温度:-25℃~+85℃;
CN3,5,,CELL4,连接器,插针结构:1x7P;间距:2.5mm;安装方式:弯插;参考系列:XH;总PIN数:7P;排数:1;每排PIN数:7;额定电流:3A;触头材质:黄铜;触头镀层:锡;工作温度:-25℃~+85℃;
CN3,6,,CELL5,连接器,插针结构:1x7P;间距:2.5mm;安装方式:弯插;参考系列:XH;总PIN数:7P;排数:1;每排PIN数:7;额定电流:3A;触头材质:黄铜;触头镀层:锡;工作温度:-25℃~+85℃;
CN3,7,,CELL6,连接器,插针结构:1x7P;间距:2.5mm;安装方式:弯插;参考系列:XH;总PIN数:7P;排数:1;每排PIN数:7;额定电流:3A;触头材质:黄铜;触头镀层:锡;工作温度:-25℃~+85℃;
C231,1,,VC5X,电容,容值:220nF;精度:±10%;额定电压:50V;材质(温度系数):X7R;
C231,2,,$5N53929,电容,容值:220nF;精度:±10%;额定电压:50V;材质(温度系数):X7R;
R335,1,,CELL3,电阻,电阻类型:厚膜电阻;阻值:1kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
R335,2,,VC5X,电阻,电阻类型:厚膜电阻;阻值:1kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
R336,1,,VC5X,电阻,电阻类型:厚膜电阻;阻值:0Ω;精度:±1%;功率:100mW;最大工作电压:75V;
R336,2,,$5N54020,电阻,电阻类型:厚膜电阻;阻值:0Ω;精度:±1%;功率:100mW;最大工作电压:75V;
